rsi_entry,rsi_exit,base_allocation,add_allocation,max_total_allocation,take_profit_pct,stop_loss_pct,trail_atr_mult,mode,Return [%],Max. Drawdown [%],Win Rate [%],Sharpe Ratio,Profit Factor,# Trades,_score
30,60,0.06,0.02,0.18,2.2,-3.2,1.2,split,0.551719167921674,-1.757716261343223,39.02439024390244,0.26193782762431334,1.1187730395160038,41,-0.6856695708405043
30,60,0.04,0.03,0.24,2.2,-3.2,1.2,split,0.36902257796624327,-1.127827829158734,34.78260869565217,0.2659891154793496,1.0816284378413894,46,-0.8322450986991277
30,60,0.04,0.03,0.24,2.2,-4.2,1.2,split,0.36902257796624327,-1.127827829158734,34.78260869565217,0.2659891154793496,1.0816284378413894,46,-0.8322450986991277
30,52,0.04,0.03,0.18,2.2,-3.2,1.6,split,0.09791750015467188,-1.714785551457776,43.90243902439025,0.07428470864913676,1.0313729730899222,41,-1.9991180875484527
30,52,0.04,0.03,0.18,2.2,-4.2,1.6,split,0.09791750015467188,-1.714785551457776,43.90243902439025,0.07428470864913676,1.0313729730899222,41,-1.9991180875484527
30,52,0.04,0.03,0.18,2.8,-3.2,1.6,split,0.09791750015467188,-1.714785551457776,43.90243902439025,0.07428470864913676,1.0313729730899222,41,-1.9991180875484527
30,52,0.04,0.03,0.18,2.8,-4.2,1.6,split,0.09791750015467188,-1.714785551457776,43.90243902439025,0.07428470864913676,1.0313729730899222,41,-1.9991180875484527
30,52,0.04,0.02,0.18,2.8,-4.2,1.6,split,0.09791750015467188,-1.714785551457776,43.90243902439025,0.07428470864913676,1.0313729730899222,41,-1.9991180875484527
30,52,0.04,0.02,0.18,2.8,-3.2,1.6,split,0.09791750015467188,-1.714785551457776,43.90243902439025,0.07428470864913676,1.0313729730899222,41,-1.9991180875484527
30,52,0.04,0.02,0.18,2.2,-4.2,1.6,split,0.09791750015467188,-1.714785551457776,43.90243902439025,0.07428470864913676,1.0313729730899222,41,-1.9991180875484527
30,52,0.04,0.02,0.18,2.2,-3.2,1.6,split,0.09791750015467188,-1.714785551457776,43.90243902439025,0.07428470864913676,1.0313729730899222,41,-1.9991180875484527
30,56,0.04,0.03,0.18,2.8,-4.2,1.6,split,0.10970395543236008,-1.5241833271043004,39.02439024390244,0.07924650515450782,1.0334721445553436,41,-2.1162426731126605
30,56,0.04,0.03,0.18,2.8,-3.2,1.6,split,0.10970395543236008,-1.5241833271043004,39.02439024390244,0.07924650515450782,1.0334721445553436,41,-2.1162426731126605
30,56,0.04,0.02,0.18,2.8,-3.2,1.6,split,0.10970395543236008,-1.5241833271043004,39.02439024390244,0.07924650515450782,1.0334721445553436,41,-2.1162426731126605
30,56,0.04,0.02,0.18,2.8,-4.2,1.6,split,0.10970395543236008,-1.5241833271043004,39.02439024390244,0.07924650515450782,1.0334721445553436,41,-2.1162426731126605
30,56,0.04,0.02,0.24,2.8,-3.2,1.6,split,0.20036730155587068,-1.4792073747235457,34.04255319148936,0.14844044158743017,0.9993781057721144,47,-2.4591879126635243
30,56,0.04,0.02,0.24,2.8,-4.2,1.6,split,0.20036730155587068,-1.4792073747235457,34.04255319148936,0.14844044158743017,0.9993781057721144,47,-2.4591879126635243
30,56,0.04,0.03,0.18,2.8,-3.2,1.2,split,-0.015271190329767707,-1.3745796648252484,38.095238095238095,-0.011085400884712392,0.9982207570691606,42,-2.6611880808820425
30,56,0.04,0.03,0.18,2.8,-4.2,1.2,split,-0.015271190329767707,-1.3745796648252484,38.095238095238095,-0.011085400884712392,0.9982207570691606,42,-2.6611880808820425
30,56,0.04,0.02,0.18,2.8,-3.2,1.2,split,-0.015271190329767707,-1.3745796648252484,38.095238095238095,-0.011085400884712392,0.9982207570691606,42,-2.6611880808820425
30,56,0.04,0.02,0.18,2.8,-4.2,1.2,split,-0.015271190329767707,-1.3745796648252484,38.095238095238095,-0.011085400884712392,0.9982207570691606,42,-2.6611880808820425
30,56,0.04,0.03,0.18,2.2,-4.2,1.6,split,-0.01394550202481696,-1.5241835781341528,39.02439024390244,-0.010425437781004923,0.9987493401548183,41,-2.7588434816094773
30,56,0.04,0.03,0.18,2.2,-3.2,1.6,split,-0.01394550202481696,-1.5241835781341528,39.02439024390244,-0.010425437781004923,0.9987493401548183,41,-2.7588434816094773
30,56,0.04,0.02,0.18,2.2,-4.2,1.6,split,-0.01394550202481696,-1.5241835781341528,39.02439024390244,-0.010425437781004923,0.9987493401548183,41,-2.7588434816094773
30,56,0.04,0.02,0.18,2.2,-3.2,1.6,split,-0.01394550202481696,-1.5241835781341528,39.02439024390244,-0.010425437781004923,0.9987493401548183,41,-2.7588434816094773
30,56,0.04,0.02,0.24,2.8,-3.2,1.2,split,0.08003785065189732,-1.2399762296807393,34.04255319148936,0.0596194346231017,0.9700119592502853,47,-2.765175901071407
30,56,0.04,0.02,0.24,2.8,-4.2,1.2,split,0.08003785065189732,-1.2399762296807393,34.04255319148936,0.0596194346231017,0.9700119592502853,47,-2.765175901071407
30,52,0.04,0.02,0.24,2.2,-4.2,1.6,split,0.04362426549432712,-1.6328651960880514,38.297872340425535,0.03470531317808515,0.9962764892184269,47,-2.7905495097265423
30,52,0.04,0.02,0.24,2.2,-3.2,1.6,split,0.04362426549432712,-1.6328651960880514,38.297872340425535,0.03470531317808515,0.9962764892184269,47,-2.7905495097265423
30,52,0.04,0.02,0.24,2.8,-3.2,1.6,split,0.04362426549432712,-1.6328651960880514,38.297872340425535,0.03470531317808515,0.9962764892184269,47,-2.7905495097265423
30,52,0.04,0.02,0.24,2.8,-4.2,1.6,split,0.04362426549432712,-1.6328651960880514,38.297872340425535,0.03470531317808515,0.9962764892184269,47,-2.7905495097265423
30,56,0.04,0.03,0.24,2.8,-4.2,1.6,split,0.09414806381362723,-1.5415748253459705,34.04255319148936,0.0686849219749288,0.9993781057721144,47,-2.852868749248802
30,56,0.04,0.03,0.24,2.8,-3.2,1.6,split,0.09414806381362723,-1.5415748253459705,34.04255319148936,0.0686849219749288,0.9993781057721144,47,-2.852868749248802
30,52,0.04,0.03,0.24,2.8,-4.2,1.6,split,0.010493369713494759,-1.6714846138824124,38.297872340425535,0.008152555459365171,0.9962764892184269,47,-2.939694670188464
30,52,0.04,0.03,0.24,2.8,-3.2,1.6,split,0.010493369713494759,-1.6714846138824124,38.297872340425535,0.008152555459365171,0.9962764892184269,47,-2.939694670188464
30,52,0.04,0.03,0.24,2.2,-3.2,1.6,split,0.010493369713494759,-1.6714846138824124,38.297872340425535,0.008152555459365171,0.9962764892184269,47,-2.939694670188464
30,52,0.04,0.03,0.24,2.2,-4.2,1.6,split,0.010493369713494759,-1.6714846138824124,38.297872340425535,0.008152555459365171,0.9962764892184269,47,-2.939694670188464
30,56,0.06,0.03,0.24,2.8,-3.2,1.6,split,0.157037154060763,-2.279644927921276,39.02439024390244,0.07558520052090638,1.0334721445553436,41,-2.95911940541763
